"hgnc_symbol","ensembl_gene_id","chromosome_name","start_position","end_position","entrezgene_id"
"SUMO2","ENSG00000188612","17",75165586,75182959,6613
"H1-9P","ENSG00000188662","17",50171428,50181178,NA
"SHISA6","ENSG00000188803","17",11241213,11564063,388336
"FBF1","ENSG00000188878","17",75909574,75941140,85302
"MSL1","ENSG00000188895","17",40121971,40136917,339287
"USP32P1","ENSG00000188933","17",16786489,16804455,NA
"RNFT1","ENSG00000189050","17",59952240,59964761,51136
"JPT1","ENSG00000189159","17",75135248,75168281,51155
"RPS2P46","ENSG00000189343","17",19445970,19446852,NA
"USP32P3","ENSG00000189423","17",20408311,20434286,NA
"KIF19","ENSG00000196169","17",74326210,74355820,124602
"INCA1","ENSG00000196388","17",4988130,4997610,388324
"MYO18A","ENSG00000196535","17",29071122,29180398,399687
"BORCS6","ENSG00000196544","17",8188345,8190180,54785
"TRPV1","ENSG00000196689","17",3565444,3609411,7442
"AMZ2","ENSG00000196704","17",68205481,68257712,51321
"NF1","ENSG00000196712","17",31094927,31382116,4763
"MAFG","ENSG00000197063","17",81918270,81927735,4097
"PSMD12","ENSG00000197170","17",67337916,67366605,5718
"SHPK","ENSG00000197417","17",3608240,3636250,23729
"ZNF624","ENSG00000197566","17",16620734,16653856,57547
"","ENSG00000197815","17",17858227,17860041,NA
"MYO1C","ENSG00000197879","17",1464186,1492686,4641
"SPG7","ENSG00000197912","16",89490719,89557766,6687
"DDX42","ENSG00000198231","17",63773603,63819317,11325
"RPL23A","ENSG00000198242","17",28719985,28724359,6147
"HELZ","ENSG00000198265","17",67070444,67245989,9931
"NBR2","ENSG00000198496","17",43125551,43153671,10230
"ANKRD13B","ENSG00000198720","17",29589769,29614761,124930
"ZNF652","ENSG00000198740","17",49289206,49362473,22834
"ZNF830","ENSG00000198783","17",34961540,34963777,91603
"ARHGEF15","ENSG00000198844","17",8310241,8322514,22899
"RUNDC1","ENSG00000198863","17",42980565,42993690,146923
"MAP3K3","ENSG00000198909","17",63622415,63696305,4215
"KIAA0753","ENSG00000198920","17",6578147,6640711,9851
"APRT","ENSG00000198931","16",88809339,88811937,353
"TBKBP1","ENSG00000198933","17",47694081,47712050,9755
"SNORA21","ENSG00000199293","17",38852863,38852994,NA
"OXLD1","ENSG00000204237","17",81665036,81666635,339229
"TMEM235","ENSG00000204278","17",78231310,78240987,283999
"MRPL38","ENSG00000204316","17",75898644,75905093,64978
"BTBD17","ENSG00000204347","17",74356416,74361868,388419
"LINC02210","ENSG00000204650","17",45620328,45655156,147081
"TTC25","ENSG00000204815","17",41930617,41966503,83538
"SPIRE2","ENSG00000204991","16",89818179,89871319,84501
"NT5M","ENSG00000205309","17",17303335,17347663,56953
"TMEM256","ENSG00000205544","17",7402975,7404097,254863
"C17orf107","ENSG00000205710","17",4899418,4902934,100130311
"SNORA48","ENSG00000209582","17",7574713,7574847,652965
"LINC02693","ENSG00000212719","17",21428263,21574517,339263
"SUPT4H1","ENSG00000213246","17",58345175,58353093,6827
"KRT222","ENSG00000213424","17",40654665,40665181,125113
"KCTD11","ENSG00000213859","17",7351889,7354944,147040
"TAX1BP3","ENSG00000213977","17",3662895,3668679,30851
"ARL16","ENSG00000214087","17",81681187,81683797,339231
"PRCD","ENSG00000214140","17",76527586,76553578,768206
"AMZ2P1","ENSG00000214174","17",64966550,64975576,201283
"PLEKHM1P1","ENSG00000214176","17",64779259,64837154,NA
"C17orf67","ENSG00000214226","17",56791913,56838773,339210
"KANSL1-AS1","ENSG00000214401","17",46193576,46196723,644246
"KANSL1-AS1","ENSG00000214401","17",46193576,46196723,107984142
"HMGN2P15","ENSG00000214578","17",42753530,42753799,NA
"ZSWIM7","ENSG00000214941","17",15976560,15999717,125150
"TBC1D26","ENSG00000214946","17",15732247,15749192,353149
"RPL13P12","ENSG00000215030","17",17383377,17384012,NA
"NEURL4","ENSG00000215041","17",7315628,7329393,84461
"ALOX12-AS1","ENSG00000215067","17",6875232,7012530,100506713
"RNASEK","ENSG00000219200","17",7012417,7014532,440400
"VAMP2","ENSG00000220205","17",8159149,8163546,6844
"TRIM16","ENSG00000221926","17",15627960,15684311,10626
"TIAF1","ENSG00000221995","17",29073521,29078857,9220
"URAHP","ENSG00000222019","16",90039761,90047773,100130015
"PPIAP53","ENSG00000223878","17",15506866,15507354,NA
"AFG3L1P","ENSG00000223959","16",89972586,90002161,172
"PRR29","ENSG00000224383","17",63998351,64004305,92340
"NDUFAF8","ENSG00000224877","17",81239305,81241310,284184
"PLEKHM1","ENSG00000225190","17",45435900,45490749,9842
"MCRIP1","ENSG00000225663","17",81822361,81833302,348262
"BAIAP2-DT","ENSG00000226137","17",81029130,81034881,440465
"LINC00511","ENSG00000227036","17",72290091,72640472,400619
"LINC00511","ENSG00000227036","17",72290091,72640472,100499467
"SPAG5-AS1","ENSG00000227543","17",28598790,28617377,NA
"","ENSG00000227782","17",16040472,16041273,NA
"TOB1-AS1","ENSG00000229980","17",50866679,50910774,400604
"","ENSG00000230532","17",48931791,48937100,NA
"LYRM9","ENSG00000232859","17",27878314,27894752,201229
"","ENSG00000233175","17",45238028,45241734,NA
"","ENSG00000233223","17",7581964,7584086,100996842
"USP32P2","ENSG00000233327","17",18511262,18521252,NA
"PIRT","ENSG00000233670","17",10822470,10838087,644139
"ZNF232-AS1","ENSG00000234327","17",5111468,5115004,101928000
"SP2-AS1","ENSG00000234494","17",47897330,47941410,NA
"SNHG20","ENSG00000234912","17",77086716,77099902,654434
"PITPNA-AS1","ENSG00000236618","17",1516931,1518096,100306951
"LINC01563","ENSG00000236819","17",21075362,21092351,101060544
"LINC00674","ENSG00000237854","17",68101908,68115518,NA
"LRRC37A2","ENSG00000238083","17",46511511,46555650,474170
"SNORD10","ENSG00000238917","17",7576811,7576952,NA
"RN7SL573P","ENSG00000239607","17",75041740,75042015,NA
"NME1","ENSG00000239672","17",51153559,51162428,4830
"TNFSF12","ENSG00000239697","17",7549058,7557890,8742
"CDRT4","ENSG00000239704","17",15436015,15503608,284040
"NME2","ENSG00000243678","17",51165435,51171744,4831
"TMEM199","ENSG00000244045","17",28357642,28363683,147007
"","ENSG00000246731","17",74209980,74213342,85001
"SMURF2P1","ENSG00000248121","17",30600796,30615980,NA
"LRRC37BP1","ENSG00000250462","17",30629680,30637466,NA
"CDK3","ENSG00000250506","17",76000906,76005999,1018
"","ENSG00000253730","17",50158333,50161276,NA
"POLG2","ENSG00000256525","17",64477785,64497054,11232
"C17orf100","ENSG00000256806","17",6651762,6693202,388327
"","ENSG00000256982","16",89046172,89052966,NA
"TEN1","ENSG00000257949","17",75979240,76000586,100134934
"C17orf49","ENSG00000258315","17",7014495,7017525,124944
"","ENSG00000258472","17",28455752,28614185,NA
"MC1R","ENSG00000258839","16",89912119,89920973,4157
"CEP95","ENSG00000258890","17",64506865,64542461,90799
"TUBB3","ENSG00000258947","16",89921392,89938761,10381
"","ENSG00000259623","17",41848518,41851447,NA
"","ENSG00000259877","16",89215211,89217653,NA
"","ENSG00000260011","17",82381110,82382690,NA
"","ENSG00000260121","16",88718615,88720459,NA
"","ENSG00000260328","17",17011914,17014990,NA
"","ENSG00000260563","17",82293716,82294910,NA
"","ENSG00000260793","17",44221401,44223710,NA
"","ENSG00000261033","17",20008051,20009234,NA
"PECAM1","ENSG00000261371","17",64319415,64413776,5175
"VPS9D1-AS1","ENSG00000261373","16",89711856,89718165,100128881
"","ENSG00000261879","17",5192027,5248182,100130950
"CCDC92B","ENSG00000261963","17",2724411,2749504,NA
"","ENSG00000262049","17",81701324,81703300,NA
"","ENSG00000262050","17",2712309,2712833,105371592
"","ENSG00000262089","17",6994642,6995189,NA
"","ENSG00000262165","17",4801159,4807013,NA
"","ENSG00000262223","17",81375144,81385464,NA
"HNRNPA1P16","ENSG00000262333","17",2306761,2307715,NA
"","ENSG00000262410","17",82745068,82745709,NA
"","ENSG00000262580","17",80200673,80205949,NA
"MRPL12","ENSG00000262814","17",81703367,81707517,6182
"","ENSG00000262873","17",81017969,81028079,NA
"","ENSG00000262877","17",81388126,81390319,NA
"","ENSG00000262879","17",46983287,47100323,NA
"MTCO1P40","ENSG00000262902","17",53105734,53106358,NA
"","ENSG00000262903","17",3655621,3658092,NA
"","ENSG00000263004","17",57071814,57085024,NA
"ROCK1P1","ENSG00000263006","18",109065,122219,727758
"","ENSG00000263050","17",2043475,2044968,NA
"RNF213-AS1","ENSG00000263069","17",80351828,80415168,100294362
"LRRC37A17P","ENSG00000263142","17",46978481,47054569,NA
"","ENSG00000263164","17",5240508,5241543,NA
"RPS7P1","ENSG00000263266","17",28467822,28468406,NA
"","ENSG00000263272","17",5425139,5432876,NA
"","ENSG00000263345","17",2375061,2379306,NA
"UBBP4","ENSG00000263563","17",22090743,22205154,23666
"BPTFP1","ENSG00000263647","17",64761912,64762710,NA
"","ENSG00000263731","17",81878425,81881106,NA
"LINC00672","ENSG00000263874","17",38925168,38929384,NA
"SNORD3A","ENSG00000263934","17",19188016,19188714,NA
"","ENSG00000263990","17",31873926,31886666,NA
"","ENSG00000264107","17",31090787,31095450,NA
"","ENSG00000264112","17",57989039,57994850,NA
"","ENSG00000264148","17",31008154,31008319,NA
"MAGOH2P","ENSG00000264176","17",10716002,10716511,NA
"DYNLL2","ENSG00000264364","17",58083419,58095542,140735
"SUZ12P1","ENSG00000264538","17",30709299,30790908,NA
"DCXR-DT","ENSG00000264569","17",82037905,82039380,113523640
"MAPT-AS1","ENSG00000264589","17",45799390,45895680,NA
"","ENSG00000264920","17",47891229,47895812,102724532
"","ENSG00000265100","17",68246629,68247938,NA
"TSPOAP1-AS1","ENSG00000265148","17",58324472,58415766,100506779
"","ENSG00000265287","17",28607963,28609730,NA
"","ENSG00000265298","17",64750420,64751311,NA
"","ENSG00000265474","17",28745569,28747652,NA
"","ENSG00000265511","17",17507351,17508308,NA
"","ENSG00000265519","17",15787787,15788205,NA
"RARA-AS1","ENSG00000265666","17",40340867,40343136,101929693
"","ENSG00000265678","17",82153430,82154815,NA
"SYPL1P2","ENSG00000265683","17",27351858,27352584,NA
"MAFG-DT","ENSG00000265688","17",81927829,81930753,92659
"","ENSG00000265791","17",30781493,30782221,NA
"","ENSG00000265982","17",64778842,64778937,NA
"","ENSG00000266050","17",21573536,21573746,NA
"BAHCC1","ENSG00000266074","17",81395457,81466332,57597
"STRADA","ENSG00000266173","17",63682336,63741986,92335
"SNHG25","ENSG00000266402","17",64145970,64146476,NA
"","ENSG00000266469","17",39401793,39406233,NA
"","ENSG00000266490","17",30792372,30792833,NA
"MYO15B","ENSG00000266714","17",75588058,75626849,80022
"KPNA2P3","ENSG00000266820","17",64749918,64758603,NA
"","ENSG00000266865","17",31008497,31093127,NA
"","ENSG00000266962","17",42552436,42554748,108783654
"AARSD1","ENSG00000266967","17",42950526,42964498,80755
"","ENSG00000267002","17",43148368,43171037,NA
"LRRC37A16P","ENSG00000267023","17",68125777,68152468,NA
"PTGES3L","ENSG00000267060","17",42968088,42980433,100885848
"ASB16-AS1","ENSG00000267080","17",44175968,44186723,339201
"","ENSG00000267121","17",45190931,45222222,339192
"RNF157-AS1","ENSG00000267128","17",76138432,76154650,NA
"C17orf113","ENSG00000267221","17",42038232,42050601,110806298
"","ENSG00000267248","17",60122642,60135743,NA
"TBX2-AS1","ENSG00000267280","17",61393456,61411555,103689912
"SNHG30","ENSG00000267321","17",35568076,35574900,NA
"","ENSG00000267340","17",43169880,43170077,NA
"","ENSG00000267342","17",75897060,75900148,NA
"RPL9P29","ENSG00000267355","17",78845953,78846868,NA
"KCNJ2-AS1","ENSG00000267365","17",70166961,70169402,400617
"MIR497HG","ENSG00000267532","17",7015818,7019659,100506755
"","ENSG00000267543","17",76549951,76550826,NA
"","ENSG00000267632","17",42509784,42511519,NA
"RUNDC3A-AS1","ENSG00000267750","17",44299574,44315315,NA
"","ENSG00000267765","17",42683187,42699466,NA
"","ENSG00000268218","16",89268104,89273044,NA
"","ENSG00000269947","17",8277763,8278436,NA
"","ENSG00000270091","17",19896590,19897287,NA
"","ENSG00000270240","17",35868967,35885863,NA
"TAF15","ENSG00000270647","17",35713791,35864615,8148
"RASL10B","ENSG00000270885","17",35731639,35743521,91608
"MMP28","ENSG00000271447","17",35756249,35795707,79148
"DOC2B","ENSG00000272636","17",142789,181650,8447
"CWC25","ENSG00000273559","17",38800441,38825355,54883
"","ENSG00000273576","17",39566915,39567559,NA
"EPOP","ENSG00000273604","17",38671703,38674957,100170841
"ZNHIT3","ENSG00000273611","17",36486629,36499310,9326
"","ENSG00000273650","17",42751289,42751717,NA
"","ENSG00000273702","17",59618553,59619714,NA
"NATD1","ENSG00000274180","17",21238870,21253410,256302
"SOCS7","ENSG00000274211","17",38351844,38405593,30837
"","ENSG00000274341","17",32408013,32408309,NA
"","ENSG00000274363","17",4267691,4268430,NA
"TBC1D3L","ENSG00000274512","17",37977972,37989048,729873
"TBC1D3L","ENSG00000274512","17",37977972,37989048,101060376
"","ENSG00000274561","17",68131462,68131907,NA
"","ENSG00000274712","17",68205489,68207493,NA
"MLLT6","ENSG00000275023","17",38705273,38729795,4302
"SYNRG","ENSG00000275066","17",37514807,37609472,11276
"","ENSG00000275413","17",16023323,16023653,NA
"","ENSG00000275479","17",80149627,80149798,NA
"AATF","ENSG00000275700","17",36948925,37056871,26574
"","ENSG00000275720","17",36634069,36634698,NA
"","ENSG00000275734","16",89671568,89685304,NA
"ARHGAP23","ENSG00000275832","17",38419280,38512385,57636
"","ENSG00000275888","17",82244770,82245591,NA
"","ENSG00000275902","17",81697025,81697714,NA
"DUSP14","ENSG00000276023","17",37489891,37513501,11072
"","ENSG00000276101","17",81251194,81251803,NA
"TADA2A","ENSG00000276234","17",37406886,37479725,6871
"","ENSG00000276250","17",30803654,30804077,NA
"PIP4K2B","ENSG00000276293","17",38765691,38800126,8396
"","ENSG00000276728","17",45146730,45148470,NA
"","ENSG00000276855","17",15789016,15789705,NA
"","ENSG00000276863","17",80333841,80334366,NA
"PIGW","ENSG00000277161","17",36534987,36539310,284098
"","ENSG00000277182","17",38749360,38751457,NA
"","ENSG00000277200","17",2720801,2723947,NA
"PCGF2","ENSG00000277258","17",38733898,38749817,7703
"SRCIN1","ENSG00000277363","17",38530031,38605952,80725
"","ENSG00000277476","17",68133201,68135935,NA
"","ENSG00000277511","17",32127595,32128454,NA
"PSMB3","ENSG00000277791","17",38752741,38764225,5691
"","ENSG00000277969","17",38702452,38704747,NA
"CISD3","ENSG00000277972","17",38730341,38735605,284106
"DDX52","ENSG00000278053","17",37609739,37643446,11056
"LINC01971","ENSG00000278200","17",81480523,81481570,NA
"MYO19","ENSG00000278259","17",36495636,36543435,80179
"GGNBP2","ENSG00000278311","17",36544912,36589848,79893
"DHRS11","ENSG00000278535","17",36591879,36600804,79154
"ACACA","ENSG00000278540","17",37084992,37406836,31
"MRM1","ENSG00000278619","17",36601583,36608964,79922
"","ENSG00000278627","17",58202352,58203003,NA
"","ENSG00000278668","17",32410159,32410746,NA
"","ENSG00000278730","17",68126666,68129586,NA
"","ENSG00000278740","17",68188547,68189165,NA
"","ENSG00000278765","17",48066704,48067293,NA
"","ENSG00000278834","17",40648300,40649718,NA
"MRPL45","ENSG00000278845","17",38297023,38323217,84311
"","ENSG00000278864","17",17181504,17183257,NA
"","ENSG00000278867","17",32051030,32053208,NA
"","ENSG00000278876","17",81862778,81863102,NA
"","ENSG00000279059","17",54956760,54958426,NA
"","ENSG00000279069","17",58006674,58008187,NA
"","ENSG00000279207","17",58095672,58101479,NA
"","ENSG00000279259","17",80147250,80148596,NA
"","ENSG00000279369","17",63700847,63702670,NA
"","ENSG00000279372","17",82035403,82035800,NA
"","ENSG00000279382","17",76090308,76091669,NA
"MAPT-IT1","ENSG00000279685","17",45895783,45898798,100130148
"","ENSG00000279744","17",82462601,82464255,NA
"","ENSG00000279792","17",50362967,50365232,NA
"","ENSG00000279812","17",7192295,7192448,NA
"","ENSG00000280254","17",4787057,4789162,NA
"HSPB6","ENSG00000004776","19",35754566,35758079,126393
"ARHGAP33","ENSG00000004777","19",35774532,35788822,115703
"UPF1","ENSG00000005007","19",18831959,18868230,5976
"SPPL2B","ENSG00000005206","19",2328615,2355095,56928
"REX1BD","ENSG00000006015","19",18588685,18592337,55049
"CRLF1","ENSG00000006016","19",18572220,18607741,9244
"PAF1","ENSG00000006712","19",39385629,39391154,54623
"CCDC124","ENSG00000007080","19",17933015,17943991,115098
"MATK","ENSG00000007264","19",3777970,3802129,4145
"MPND","ENSG00000008382","19",4343527,4360086,84954
"NFIX","ENSG00000008441","19",12995475,13098796,4784
"APBA3","ENSG00000011132","19",3750772,3761692,9546
"AKAP8L","ENSG00000011243","19",15380050,15419141,26993
"PTBP1","ENSG00000011304","19",797075,812327,5725
"DPF1","ENSG00000011332","19",38211006,38229714,8193
"PLAUR","ENSG00000011422","19",43646095,43670547,5329
"WIZ","ENSG00000011451","19",15419978,15449956,58525
"TYROBP","ENSG00000011600","19",35904401,35908295,7305
"CD22","ENSG00000012124","19",35319261,35347361,933
"PSMC4","ENSG00000013275","19",39971165,39981764,5704
"RALBP1","ENSG00000017797","18",9475009,9538114,10928
"POU2F2","ENSG00000028277","19",42086110,42196585,5452
"RANBP3","ENSG00000031823","19",5916139,5978142,8498
"PNPLA6","ENSG00000032444","19",7534004,7561764,10908
"MRI1","ENSG00000037757","19",13764522,13774282,84245
"RAB27B","ENSG00000041353","18",54717860,54895516,5874
"NEDD4L","ENSG00000049759","18",58044226,58401540,23327
"HOMER3","ENSG00000051128","19",18929201,18941261,9454
"USE1","ENSG00000053501","19",17215346,17219829,55850
"LAMA3","ENSG00000053747","18",23689453,23956222,3909
"CTDP1","ENSG00000060069","18",79679803,79754510,9150
"GNA15","ENSG00000060558","19",3136033,3163749,2769
"MED29","ENSG00000063322","19",39391303,39400641,55588
"RFXANK","ENSG00000064490","19",19192229,19201869,8625
"TMEM161A","ENSG00000064545","19",19119169,19138513,54929
"LPAR2","ENSG00000064547","19",19623655,19628930,9170
"SUGP2","ENSG00000064607","19",18990888,19034023,10147
"CNN2","ENSG00000064666","19",1026586,1039068,1265
"ABCA7","ENSG00000064687","19",1039997,1065572,10347
"SBNO2","ENSG00000064932","19",1107637,1174268,22904
"HMG20B","ENSG00000064961","19",3572777,3579088,10362
"AP3D1","ENSG00000065000","19",2100988,2164468,8943
"WDR18","ENSG00000065268","19",984332,998438,57418
"TLE2","ENSG00000065717","19",2997639,3047635,7089
"PDE4A","ENSG00000065989","19",10416773,10469630,5141
"ELAVL1","ENSG00000066044","19",7958573,8005659,1994
"FECH","ENSG00000066926","18",57544377,57586702,2235
"ROCK1","ENSG00000067900","18",20946906,21111813,6093
"SIRT2","ENSG00000068903","19",38878555,38899862,22933
"FGF22","ENSG00000070388","19",639879,644371,27006
"FSTL3","ENSG00000070404","19",676392,683392,10272
"RNF126","ENSG00000070423","19",647526,663233,55658
"TCF3","ENSG00000071564","19",1609290,1652615,6929
"DAZAP1","ENSG00000071626","19",1407569,1435687,26528
"MBD3","ENSG00000071655","19",1573596,1592865,53615
"CDH19","ENSG00000071991","18",66501083,66604138,28513
"PRKACA","ENSG00000072062","19",14091688,14118084,5566
"ADGRL1","ENSG00000072071","19",14147743,14206187,22859
"TMEM38A","ENSG00000072954","19",16661139,16690023,79041
"AP1M1","ENSG00000072958","19",16197854,16245906,8907
